batch_tag	card_index	slug	scope	field	before_value	after_value	changed	integrity_result
reread:batch10	31	li-zehua	non-target	excerpt_ko	리쩌화는 2020년 2월 26일 우한에서 자신을 뒤쫓는 차량과 문 앞 공안을 생중계한 뒤 연락이 끊겼다. 그는 뒤에 공공질서 조사와 불기소, 16~17일과 16일로 나뉜 약 35일간의 통제·격리, 당국 찬양 게시물 요구, 이후 매달 부모에 대한 경찰 접촉을 설명했지만 구금·조사·격리·감독 공식 기록은 공개되지 않았다.	리쩌화는 2020년 2월 26일 우한에서 자신을 뒤쫓는 차량과 문 앞 공안을 생중계한 뒤 연락이 끊겼다. 그는 뒤에 공공질서 조사와 불기소, 16~17일과 16일로 나뉜 약 35일간의 통제·격리, 당국 찬양 게시물 요구, 이후 매달 부모에 대한 경찰 접촉을 설명했지만 구금·조사·격리·감독 공식 기록은 공개되지 않았다.	NO	PASS_UNCHANGED
reread:batch10	31	li-zehua	non-target	excerpt_es	Li Zehua perdió contacto tras emitir el vehículo que lo seguía y la llegada de seguridad pública a su puerta en Wuhan el 26 de febrero de 2020. Después relató una investigación de orden público sin cargos, unos 35 días bajo control repartidos en 16–17 y 16 días de cuarentena, presión para publicar elogios y contactos policiales mensuales con sus padres; no se publicó expediente de custodia, interrogatorio, cuarentena ni supervisión.	Li Zehua perdió contacto tras emitir el vehículo que lo seguía y la llegada de seguridad pública a su puerta en Wuhan el 26 de febrero de 2020. Después relató una investigación de orden público sin cargos, unos 35 días bajo control repartidos en 16–17 y 16 días de cuarentena, presión para publicar elogios y contactos policiales mensuales con sus padres; no se publicó expediente de custodia, interrogatorio, cuarentena ni supervisión.	NO	PASS_UNCHANGED
reread:batch10	31	li-zehua	non-target	excerpt_de	Li Zehua brach den Kontakt ab, nachdem er am 26. Februar 2020 in Wuhan ein verfolgendes Fahrzeug und Sicherheitsbeamte vor seiner Tür gestreamt hatte. Später schilderte er Ordnungsermittlungen ohne Anklage, rund 35 Tage unter Kontrolle in 16–17 und 16 Quarantänetagen, Druck zu lobenden Beiträgen und monatliche Polizeikontakte mit seinen Eltern; keine Haft-, Verhör-, Quarantäne- oder Aufsichtsakte wurde veröffentlicht.	Li Zehua brach den Kontakt ab, nachdem er am 26. Februar 2020 in Wuhan ein verfolgendes Fahrzeug und Sicherheitsbeamte vor seiner Tür gestreamt hatte. Später schilderte er Ordnungsermittlungen ohne Anklage, rund 35 Tage unter Kontrolle in 16–17 und 16 Quarantänetagen, Druck zu lobenden Beiträgen und monatliche Polizeikontakte mit seinen Eltern; keine Haft-, Verhör-, Quarantäne- oder Aufsichtsakte wurde veröffentlicht.	NO	PASS_UNCHANGED
reread:batch10	31	li-zehua	non-target	excerpt_fr	Li Zehua a perdu tout contact après avoir diffusé le véhicule qui le suivait et l’arrivée de la sécurité publique à sa porte à Wuhan le 26 février 2020. Il a ensuite décrit une enquête d’ordre public sans poursuite, environ 35 jours sous contrôle en deux quarantaines de 16–17 et 16 jours, des pressions pour publier des éloges et des contacts policiers mensuels avec ses parents ; aucun dossier de garde, audition, quarantaine ou surveillance n’a été publié.	Li Zehua a perdu tout contact après avoir diffusé le véhicule qui le suivait et l’arrivée de la sécurité publique à sa porte à Wuhan le 26 février 2020. Il a ensuite décrit une enquête d’ordre public sans poursuite, environ 35 jours sous contrôle en deux quarantaines de 16–17 et 16 jours, des pressions pour publier des éloges et des contacts policiers mensuels avec ses parents ; aucun dossier de garde, audition, quarantaine ou surveillance n’a été publié.	NO	PASS_UNCHANGED
reread:batch10	31	li-zehua	non-target	excerpt_no	Li Zehua mistet kontakten etter å ha strømmet bilen som fulgte ham og offentlig sikkerhet ved Wuhan-døren 26. februar 2020. Senere beskrev han ordensetterforskning uten tiltale, rundt 35 dager under kontroll fordelt på 16–17 og 16 karantenedager, press om å publisere ros og månedlig politikontakt med foreldrene; ingen varetekts-, avhørs-, karantene- eller tilsynsmappe ble offentliggjort.	Li Zehua mistet kontakten etter å ha strømmet bilen som fulgte ham og offentlig sikkerhet ved Wuhan-døren 26. februar 2020. Senere beskrev han ordensetterforskning uten tiltale, rundt 35 dager under kontroll fordelt på 16–17 og 16 karantenedager, press om å publisere ros og månedlig politikontakt med foreldrene; ingen varetekts-, avhørs-, karantene- eller tilsynsmappe ble offentliggjort.	NO	PASS_UNCHANGED
reread:batch10	31	li-zehua	non-target	excerpt_nl	Li Zehua verloor contact nadat hij op 26 februari 2020 in Wuhan een achtervolgende auto en veiligheidsagenten aan zijn deur livestreamde. Later beschreef hij een openbare-ordeonderzoek zonder vervolging, circa 35 dagen onder controle verdeeld over 16–17 en 16 quarantainedagen, druk om lof te publiceren en maandelijks politiecontact met zijn ouders; geen hechtenis-, verhoor-, quarantaine- of toezichtsdossier werd gepubliceerd.	Li Zehua verloor contact nadat hij op 26 februari 2020 in Wuhan een achtervolgende auto en veiligheidsagenten aan zijn deur livestreamde. Later beschreef hij een openbare-ordeonderzoek zonder vervolging, circa 35 dagen onder controle verdeeld over 16–17 en 16 quarantainedagen, druk om lof te publiceren en maandelijks politiecontact met zijn ouders; geen hechtenis-, verhoor-, quarantaine- of toezichtsdossier werd gepubliceerd.	NO	PASS_UNCHANGED
reread:batch10	31	li-zehua	non-target	excerpt_it	Li Zehua perse i contatti dopo aver trasmesso l’auto che lo seguiva e gli agenti di pubblica sicurezza alla porta a Wuhan il 26 febbraio 2020. In seguito descrisse un’indagine di ordine pubblico senza accusa, circa 35 giorni sotto controllo divisi in 16–17 e 16 giorni di quarantena, pressioni per pubblicare elogi e contatti mensili della polizia con i genitori; nessun fascicolo di custodia, interrogatorio, quarantena o sorveglianza fu pubblicato.	Li Zehua perse i contatti dopo aver trasmesso l’auto che lo seguiva e gli agenti di pubblica sicurezza alla porta a Wuhan il 26 febbraio 2020. In seguito descrisse un’indagine di ordine pubblico senza accusa, circa 35 giorni sotto controllo divisi in 16–17 e 16 giorni di quarantena, pressioni per pubblicare elogi e contatti mensili della polizia con i genitori; nessun fascicolo di custodia, interrogatorio, quarantena o sorveglianza fu pubblicato.	NO	PASS_UNCHANGED
reread:batch10	31	li-zehua	non-target	date	2026-07-14	2026-07-14	NO	PASS_UNCHANGED
reread:batch10	31	li-zehua	non-target	url	posts/li-zehua.html	posts/li-zehua.html	NO	PASS_UNCHANGED
reread:batch10	32	terminus2049-chen-mei-cai-wei	non-target	slug	terminus2049-chen-mei-cai-wei	terminus2049-chen-mei-cai-wei	NO	PASS_UNCHANGED
reread:batch10	32	terminus2049-chen-mei-cai-wei	non-target	title_zh	陳玫、蔡偉與端點星：保存網絡檔案遭刑事追訴	陳玫、蔡偉與端點星：保存網絡檔案遭刑事追訴	NO	PASS_UNCHANGED
reread:batch10	32	terminus2049-chen-mei-cai-wei	non-target	title_en	Chen Mei, Cai Wei, and Terminus2049: Prosecution for Preserving Online Archives	Chen Mei, Cai Wei, and Terminus2049: Prosecution for Preserving Online Archives	NO	PASS_UNCHANGED
reread:batch10	32	terminus2049-chen-mei-cai-wei	non-target	title_ja	陳玫、蔡偉と端点星：ネット資料の保存に対する刑事訴追	陳玫、蔡偉と端点星：ネット資料の保存に対する刑事訴追	NO	PASS_UNCHANGED
reread:batch10	32	terminus2049-chen-mei-cai-wei	non-target	title_ko	천메이·차이웨이와 Terminus2049: 온라인 기록 보존에 대한 형사 기소	천메이·차이웨이와 Terminus2049: 온라인 기록 보존에 대한 형사 기소	NO	PASS_UNCHANGED
reread:batch10	32	terminus2049-chen-mei-cai-wei	non-target	title_es	Chen Mei, Cai Wei y Terminus2049: proceso penal por conservar archivos digitales	Chen Mei, Cai Wei y Terminus2049: proceso penal por conservar archivos digitales	NO	PASS_UNCHANGED
reread:batch10	32	terminus2049-chen-mei-cai-wei	non-target	title_de	Chen Mei, Cai Wei und Terminus2049: Strafverfolgung wegen digitaler Archivierung	Chen Mei, Cai Wei und Terminus2049: Strafverfolgung wegen digitaler Archivierung	NO	PASS_UNCHANGED
reread:batch10	32	terminus2049-chen-mei-cai-wei	non-target	title_fr	Chen Mei, Cai Wei et Terminus2049 : poursuites pour conservation d’archives numériques	Chen Mei, Cai Wei et Terminus2049 : poursuites pour conservation d’archives numériques	NO	PASS_UNCHANGED
reread:batch10	32	terminus2049-chen-mei-cai-wei	non-target	title_no	Chen Mei, Cai Wei og Terminus2049: straffeforfølgning for digital arkivering	Chen Mei, Cai Wei og Terminus2049: straffeforfølgning for digital arkivering	NO	PASS_UNCHANGED
reread:batch10	32	terminus2049-chen-mei-cai-wei	non-target	title_nl	Chen Mei, Cai Wei en Terminus2049: vervolging wegens digitale archivering	Chen Mei, Cai Wei en Terminus2049: vervolging wegens digitale archivering	NO	PASS_UNCHANGED
reread:batch10	32	terminus2049-chen-mei-cai-wei	non-target	title_it	Chen Mei, Cai Wei e Terminus2049: procedimento penale per la conservazione di archivi digitali	Chen Mei, Cai Wei e Terminus2049: procedimento penale per la conservazione di archivi digitali	NO	PASS_UNCHANGED
reread:batch10	32	terminus2049-chen-mei-cai-wei	non-target	excerpt_zh	陳玫、蔡偉等人透過端點星保存被刪文章和疫情資料；警方拘押三人並對蔡偉與伴侶唐紅波使用指定居所監視居住，家屬選任律師受阻，陳玫與蔡偉其後被判刑。	陳玫、蔡偉等人透過端點星保存被刪文章和疫情資料；警方拘押三人並對蔡偉與伴侶唐紅波使用指定居所監視居住，家屬選任律師受阻，陳玫與蔡偉其後被判刑。	NO	PASS_UNCHANGED
reread:batch10	32	terminus2049-chen-mei-cai-wei	non-target	excerpt_en	Chen Mei, Cai Wei, and collaborators preserved deleted articles and pandemic records through Terminus2049. Police detained three people, placed Cai Wei and his partner Tang Hongbo under RSDL, obstructed family-chosen counsel, and later secured prison sentences against Chen and Cai.	Chen Mei, Cai Wei, and collaborators preserved deleted articles and pandemic records through Terminus2049. Police detained three people, placed Cai Wei and his partner Tang Hongbo under RSDL, obstructed family-chosen counsel, and later secured prison sentences against Chen and Cai.	NO	PASS_UNCHANGED
reread:batch10	32	terminus2049-chen-mei-cai-wei	non-target	excerpt_ja	陳玫、蔡偉らは端点星で削除記事と感染症資料を保存した。警察は3人を拘束し、蔡偉とパートナーの唐紅波を指定居所監視居住に置き、家族が選んだ弁護士の関与を妨げ、陳玫と蔡偉は後に実刑判決を受けた。	陳玫、蔡偉らは端点星で削除記事と感染症資料を保存した。警察は3人を拘束し、蔡偉とパートナーの唐紅波を指定居所監視居住に置き、家族が選んだ弁護士の関与を妨げ、陳玫と蔡偉は後に実刑判決を受けた。	NO	PASS_UNCHANGED
reread:batch10	32	terminus2049-chen-mei-cai-wei	non-target	excerpt_ko	천메이와 차이웨이 등은 Terminus2049를 통해 삭제된 기사와 감염병 자료를 보존했다. 경찰은 세 사람을 구금하고 차이웨이와 연인 탕훙보를 지정거소 주거감시(RSDL)에 두었으며 가족이 선임한 변호인의 조력을 막았고, 천메이와 차이웨이는 이후 실형을 선고받았다.	천메이와 차이웨이 등은 Terminus2049를 통해 삭제된 기사와 감염병 자료를 보존했다. 경찰은 세 사람을 구금하고 차이웨이와 연인 탕훙보를 지정거소 주거감시(RSDL)에 두었으며 가족이 선임한 변호인의 조력을 막았고, 천메이와 차이웨이는 이후 실형을 선고받았다.	NO	PASS_UNCHANGED
reread:batch10	32	terminus2049-chen-mei-cai-wei	non-target	excerpt_es	Chen Mei, Cai Wei y sus colaboradores preservaron artículos borrados y materiales sobre la pandemia. La policía detuvo a tres personas, sometió a Cai Wei y su pareja Tang Hongbo a RSDL, obstaculizó a los abogados elegidos por las familias y obtuvo condenas contra Chen y Cai.	Chen Mei, Cai Wei y sus colaboradores preservaron artículos borrados y materiales sobre la pandemia. La policía detuvo a tres personas, sometió a Cai Wei y su pareja Tang Hongbo a RSDL, obstaculizó a los abogados elegidos por las familias y obtuvo condenas contra Chen y Cai.	NO	PASS_UNCHANGED
reread:batch10	32	terminus2049-chen-mei-cai-wei	non-target	excerpt_de	Chen Mei, Cai Wei und Mitwirkende bewahrten gelöschte Artikel und Pandemieunterlagen. Die Polizei nahm drei Personen fest, stellte Cai Wei und seine Partnerin Tang Hongbo unter RSDL, behinderte familiengewählte Anwälte und erwirkte später Haftstrafen gegen Chen und Cai.	Chen Mei, Cai Wei und Mitwirkende bewahrten gelöschte Artikel und Pandemieunterlagen. Die Polizei nahm drei Personen fest, stellte Cai Wei und seine Partnerin Tang Hongbo unter RSDL, behinderte familiengewählte Anwälte und erwirkte später Haftstrafen gegen Chen und Cai.	NO	PASS_UNCHANGED
reread:batch10	32	terminus2049-chen-mei-cai-wei	non-target	excerpt_fr	Chen Mei, Cai Wei et leurs collaborateurs ont conservé des articles supprimés et des documents sur la pandémie. La police a détenu trois personnes, placé Cai Wei et sa compagne Tang Hongbo sous RSDL, entravé les avocats choisis par les familles, puis obtenu des peines contre Chen et Cai.	Chen Mei, Cai Wei et leurs collaborateurs ont conservé des articles supprimés et des documents sur la pandémie. La police a détenu trois personnes, placé Cai Wei et sa compagne Tang Hongbo sous RSDL, entravé les avocats choisis par les familles, puis obtenu des peines contre Chen et Cai.	NO	PASS_UNCHANGED
reread:batch10	32	terminus2049-chen-mei-cai-wei	non-target	excerpt_no	Chen Mei, Cai Wei og medarbeidere bevarte slettede artikler og pandemimateriale. Politiet pågrep tre personer, plasserte Cai Wei og partneren Tang Hongbo under RSDL, hindret familievalgte advokater og fikk senere Chen og Cai dømt til fengsel.	Chen Mei, Cai Wei og medarbeidere bevarte slettede artikler og pandemimateriale. Politiet pågrep tre personer, plasserte Cai Wei og partneren Tang Hongbo under RSDL, hindret familievalgte advokater og fikk senere Chen og Cai dømt til fengsel.	NO	PASS_UNCHANGED
reread:batch10	32	terminus2049-chen-mei-cai-wei	non-target	excerpt_nl	Chen Mei, Cai Wei en medewerkers bewaarden verwijderde artikelen en pandemiemateriaal. De politie hield drie mensen vast, plaatste Cai Wei en zijn partner Tang Hongbo onder RSDL, belemmerde door families gekozen advocaten en verkreeg later celstraffen tegen Chen en Cai.	Chen Mei, Cai Wei en medewerkers bewaarden verwijderde artikelen en pandemiemateriaal. De politie hield drie mensen vast, plaatste Cai Wei en zijn partner Tang Hongbo onder RSDL, belemmerde door families gekozen advocaten en verkreeg later celstraffen tegen Chen en Cai.	NO	PASS_UNCHANGED
reread:batch10	32	terminus2049-chen-mei-cai-wei	non-target	excerpt_it	Chen Mei, Cai Wei e collaboratori conservarono articoli cancellati e materiali sulla pandemia. La polizia fermò tre persone, pose Cai Wei e la compagna Tang Hongbo sotto RSDL, ostacolò gli avvocati scelti dalle famiglie e ottenne poi condanne detentive per Chen e Cai.	Chen Mei, Cai Wei e collaboratori conservarono articoli cancellati e materiali sulla pandemia. La polizia fermò tre persone, pose Cai Wei e la compagna Tang Hongbo sotto RSDL, ostacolò gli avvocati scelti dalle famiglie e ottenne poi condanne detentive per Chen e Cai.	NO	PASS_UNCHANGED
reread:batch10	32	terminus2049-chen-mei-cai-wei	non-target	date	2026-07-08	2026-07-08	NO	PASS_UNCHANGED
reread:batch10	32	terminus2049-chen-mei-cai-wei	non-target	url	posts/terminus2049-chen-mei-cai-wei.html	posts/terminus2049-chen-mei-cai-wei.html	NO	PASS_UNCHANGED
reread:batch10	33	huang-qi	target	slug	huang-qi	huang-qi	NO	PASS_UNCHANGED
reread:batch10	33	huang-qi	target	title_zh	黃琦：六四天網與十二年重判	黃琦：六四天網與十二年重判	NO	PASS_UNCHANGED
reread:batch10	33	huang-qi	target	title_en	Huang Qi: 64 Tianwang and a Twelve-Year Sentence	Huang Qi: 64 Tianwang and a Twelve-Year Sentence	NO	PASS_UNCHANGED
reread:batch10	33	huang-qi	target	title_ja	黄琦：六四天網と12年の重刑	黄琦：六四天網と12年の重刑	NO	PASS_UNCHANGED
reread:batch10	33	huang-qi	target	title_ko	황치: 64톈왕과 12년 중형	황치: 64톈왕과 12년 중형	NO	PASS_UNCHANGED
reread:batch10	33	huang-qi	target	title_es	Huang Qi: 64 Tianwang y una condena de doce años	Huang Qi: 64 Tianwang y una condena de doce años	NO	PASS_UNCHANGED
reread:batch10	33	huang-qi	target	title_de	Huang Qi: 64 Tianwang und zwölf Jahre Haft	Huang Qi: 64 Tianwang und zwölf Jahre Haft	NO	PASS_UNCHANGED
reread:batch10	33	huang-qi	target	title_fr	Huang Qi : 64 Tianwang et une peine de douze ans	Huang Qi : 64 Tianwang et une peine de douze ans	NO	PASS_UNCHANGED
reread:batch10	33	huang-qi	target	title_no	Huang Qi: 64 Tianwang og tolv års fengsel	Huang Qi: 64 Tianwang og tolv års fengsel	NO	PASS_UNCHANGED
reread:batch10	33	huang-qi	target	title_nl	Huang Qi: 64 Tianwang en twaalf jaar cel	Huang Qi: 64 Tianwang en twaalf jaar cel	NO	PASS_UNCHANGED
reread:batch10	33	huang-qi	target	title_it	Huang Qi: 64 Tianwang e una condanna a dodici anni	Huang Qi: 64 Tianwang e una condanna a dodici anni	NO	PASS_UNCHANGED
reread:batch10	33	huang-qi	target	excerpt_zh	黃琦自1998年經營64 Tianwang保存尋人、上訪、災難與侵權資料，2016年11月28日被帶走，2019年1月14日秘密受審，7月29日因國家秘密罪名被判十二年、剝奪政治權利四年並罰款二萬元。其嚴重健康問題、會見受限及母親蒲文清受監控均有來源紀錄，但所謂秘密材料、完整判決、十五次訊問與獨立病歷未公開。	六四天網（64 Tianwang）是黃琦創辦的民間人權資訊網站，收集、保存並傳播訪民、人權個案、地方侵害與災難資料。這些工作受到刑事追訴：黃琦2016年被拘押，2019年才因「故意洩露國家秘密」及「為境外非法提供國家秘密」兩項罪名被判十二年徒刑；案件也使其家屬、醫療照護、消息來源和網站檔案面臨持續風險。	YES	PASS_CHANGED_AUTHORIZED
reread:batch10	33	huang-qi	target	excerpt_en	Huang Qi has run 64 Tianwang since 1998 to preserve missing-person, petition, disaster, and abuse records. Taken on November 28, 2016, he faced a secret trial on January 14, 2019 and on July 29 received twelve years, four years’ deprivation of political rights, and a 20,000-yuan fine on state-secrets charges. Sources record serious illness, blocked visits, and surveillance of his mother Pu Wenqing, while the alleged secret, full judgment, fifteen interrogation records, and independent medical file remain unpublished.	64 Tianwang, founded by Huang Qi, is a civil human-rights information website that collected, preserved, and shared records about petitioners, human-rights cases, local abuses, and disasters. This work was criminally prosecuted: Huang was detained in 2016 and was not sentenced until 2019, when he received twelve years for “deliberately leaking state secrets” and “illegally providing state secrets to entities abroad.” The case also exposed his family, medical care, sources, and the site’s archives to continuing risk.	YES	PASS_CHANGED_AUTHORIZED
reread:batch10	33	huang-qi	target	excerpt_ja	黄琦は1998年から64 Tianwangを運営し、行方不明者、陳情、災害、権利侵害の記録を保存した。2016年11月28日に連行され、2019年1月14日に秘密裁判、7月29日に国家秘密罪で懲役12年、政治的権利剥奪4年、罰金2万元を受けた。深刻な病気、面会制限、母の蒲文清への監視は出典に記録されるが、秘密資料、完全な判決、15回の取調べ、独立診療記録は非公開である。	六四天網（64 Tianwang）は黄琦が創設した民間人権情報サイトで、陳情者、人権事件、地方の権利侵害、災害に関する記録を収集・保存・発信した。この活動が刑事訴追の対象となり、黄琦は2016年に拘禁され、2019年になって「故意の国家秘密漏洩」と「国外の組織への国家秘密の不法提供」の2罪で懲役12年を言い渡された。事件は家族、医療、情報提供者、サイトの記録にも継続的な危険を及ぼしている。	YES	PASS_CHANGED_AUTHORIZED
reread:batch10	33	huang-qi	target	excerpt_ko	황치는 1998년부터 64 Tianwang을 운영하며 실종자·민원·재난·인권침해 기록을 보존했다. 2016년 11월 28일 연행돼 2019년 1월 14일 비공개 재판을 받고, 7월 29일 국가기밀 혐의로 징역 12년, 정치적 권리 박탈 4년, 벌금 2만 위안을 선고받았다. 중증 질환, 면회 제한, 어머니 푸원칭 감시는 출처에 기록되지만 기밀 자료, 완전한 판결문, 15차례 조사와 독립 의료기록은 공개되지 않았다.	64톈왕(64 Tianwang)은 황치가 설립한 민간 인권정보 웹사이트로, 민원을 제기하거나 당국을 찾아가 구제를 요구하는 사람들, 인권 사건, 지방 권력의 침해와 재난에 관한 자료를 수집·보존·전파했다. 이 활동은 형사 기소의 대상이 됐다. 황치는 2016년 구금됐고 2019년에야 ‘고의적 국가기밀 누설’과 ‘해외 단체에 국가기밀 불법 제공’ 두 혐의로 징역 12년을 선고받았다. 사건은 가족, 의료, 정보원과 사이트 기록에도 지속적인 위험을 남겼다.	YES	PASS_CHANGED_AUTHORIZED
reread:batch10	33	huang-qi	target	excerpt_es	Huang Qi dirige 64 Tianwang desde 1998 para preservar registros de personas desaparecidas, peticiones, desastres y abusos. Detenido el 28 de noviembre de 2016, fue juzgado en secreto el 14 de enero de 2019 y el 29 de julio recibió doce años, cuatro de privación de derechos políticos y multa de 20.000 yuanes por secretos de Estado. Las fuentes documentan enfermedad grave, visitas bloqueadas y vigilancia de su madre Pu Wenqing, pero no se publicaron el supuesto secreto, sentencia completa, quince interrogatorios ni expediente médico independiente.	64 Tianwang, fundado por Huang Qi, es un sitio civil de información sobre derechos humanos que recopiló, conservó y difundió registros sobre personas que acudían a presentar quejas y peticiones, casos de derechos humanos, abusos locales y desastres. Este trabajo fue objeto de un proceso penal: Huang fue detenido en 2016 y solo en 2019 fue condenado a doce años por «divulgación deliberada de secretos de Estado» y «suministro ilegal de secretos de Estado a entidades extranjeras». El caso también expuso a riesgos persistentes a su familia, atención médica, fuentes y archivos del sitio.	YES	PASS_CHANGED_AUTHORIZED
reread:batch10	33	huang-qi	target	excerpt_de	Huang Qi betreibt seit 1998 64 Tianwang zur Sicherung von Vermissten-, Petitions-, Katastrophen- und Missbrauchsdaten. Am 28. November 2016 abgeführt, wurde er am 14. Januar 2019 geheim verhandelt und erhielt am 29. Juli wegen Staatsgeheimnissen zwölf Jahre Haft, vier Jahre Entzug politischer Rechte und 20.000 Yuan Geldstrafe. Quellen dokumentieren schwere Krankheit, blockierte Besuche und Überwachung seiner Mutter Pu Wenqing; angebliches Geheimnis, vollständiges Urteil, fünfzehn Verhöre und unabhängige Krankenakte blieben unveröffentlicht.	64 Tianwang, von Huang Qi gegründet, ist eine zivilgesellschaftliche Menschenrechts-Informationswebsite, die Berichte über Petentinnen und Petenten, Menschenrechtsfälle, lokale Übergriffe und Katastrophen sammelte, bewahrte und verbreitete. Diese Arbeit wurde strafrechtlich verfolgt: Huang kam 2016 in Haft und wurde erst 2019 wegen „vorsätzlicher Preisgabe von Staatsgeheimnissen“ und „rechtswidriger Weitergabe von Staatsgeheimnissen an ausländische Stellen“ zu zwölf Jahren Haft verurteilt. Auch seine Familie, medizinische Versorgung, Informationsquellen und das Website-Archiv sind fortdauernden Risiken ausgesetzt.	YES	PASS_CHANGED_AUTHORIZED
reread:batch10	33	huang-qi	target	excerpt_fr	Huang Qi dirige 64 Tianwang depuis 1998 pour conserver des dossiers de disparus, pétitions, catastrophes et abus. Emmené le 28 novembre 2016, il a subi un procès secret le 14 janvier 2019 puis reçu le 29 juillet douze ans de prison, quatre ans de privation des droits politiques et 20 000 yuans d’amende pour secrets d’État. Les sources consignent maladie grave, visites bloquées et surveillance de sa mère Pu Wenqing, tandis que secret allégué, jugement intégral, quinze interrogatoires et dossier médical indépendant restent non publiés.	Fondé par Huang Qi, 64 Tianwang est un site civil d’information sur les droits humains qui recueillait, conservait et diffusait des informations sur des pétitionnaires, des affaires de droits humains, des abus locaux et des catastrophes. Ce travail a fait l’objet de poursuites pénales : Huang a été détenu en 2016 et condamné seulement en 2019 à douze ans de prison pour « divulgation délibérée de secrets d’État » et « fourniture illégale de secrets d’État à des entités étrangères ». L’affaire expose aussi sa famille, ses soins médicaux, ses sources et les archives du site à des risques persistants.	YES	PASS_CHANGED_AUTHORIZED
reread:batch10	33	huang-qi	target	excerpt_no	Huang Qi har drevet 64 Tianwang siden 1998 for å bevare opplysninger om savnede, begjæringer, katastrofer og overgrep. Han ble tatt 28. november 2016, stilt for hemmelig rett 14. januar 2019 og fikk 29. juli tolv års fengsel, fire års tap av politiske rettigheter og 20 000 yuan i bot for statshemmeligheter. Kilder dokumenterer alvorlig sykdom, blokkerte besøk og overvåking av moren Pu Wenqing, mens den påståtte hemmeligheten, full dom, femten avhør og uavhengig journal er upublisert.	64 Tianwang, grunnlagt av Huang Qi, er et sivilt nettsted for menneskerettighetsinformasjon som samlet inn, bevarte og formidlet opplysninger om mennesker som klaget eller oppsøkte myndighetene for å søke oppreisning, menneskerettighetssaker, lokale overgrep og katastrofer. Arbeidet førte til straffeforfølgning: Huang ble pågrepet og satt i varetekt i 2016 og først i 2019 dømt til tolv års fengsel for «forsettlig avsløring av statshemmeligheter» og «ulovlig overføring av statshemmeligheter til utenlandske enheter». Saken utsetter også familien, helsehjelpen, informasjonskildene og nettstedets arkiv for vedvarende risiko.	YES	PASS_CHANGED_AUTHORIZED
reread:batch10	33	huang-qi	target	excerpt_nl	Huang Qi beheert sinds 1998 64 Tianwang om gegevens over vermisten, petities, rampen en misbruik te bewaren. Meegenomen op 28 november 2016, kreeg hij op 14 januari 2019 een geheim proces en op 29 juli twaalf jaar cel, vier jaar ontzegging van politieke rechten en 20.000 yuan boete wegens staatsgeheimen. Bronnen leggen ernstige ziekte, geblokkeerde bezoeken en toezicht op moeder Pu Wenqing vast, terwijl het vermeende geheim, volledig vonnis, vijftien verhoren en onafhankelijk medisch dossier ongepubliceerd bleven.	64 Tianwang, opgericht door Huang Qi, is een civiele mensenrechtenwebsite die gegevens over indieners van klachten en verzoekschriften, mensenrechtenzaken, lokale misstanden en rampen verzamelde, bewaarde en verspreidde. Dit werk werd strafrechtelijk vervolgd: Huang werd in 2016 vastgezet en pas in 2019 tot twaalf jaar cel veroordeeld wegens «opzettelijke onthulling van staatsgeheimen» en «illegale verstrekking van staatsgeheimen aan buitenlandse entiteiten». Ook zijn familie, medische zorg, informatiebronnen en het websitearchief lopen door de zaak blijvend risico.	YES	PASS_CHANGED_AUTHORIZED
reread:batch10	33	huang-qi	target	excerpt_it	Huang Qi gestisce 64 Tianwang dal 1998 per conservare dati su scomparsi, petizioni, disastri e abusi. Prelevato il 28 novembre 2016, subì un processo segreto il 14 gennaio 2019 e il 29 luglio ricevette dodici anni, quattro di privazione dei diritti politici e 20.000 yuan di multa per segreti di Stato. Le fonti documentano malattia grave, visite bloccate e sorveglianza della madre Pu Wenqing, mentre presunto segreto, sentenza completa, quindici interrogatori e cartella clinica indipendente restano inediti.	64 Tianwang, fondato da Huang Qi, è un sito civile d’informazione sui diritti umani che ha raccolto, conservato e diffuso notizie su persone che presentavano petizioni, casi di diritti umani, abusi locali e disastri. Questo lavoro ha portato a un procedimento penale: Huang fu detenuto nel 2016 e fu condannato soltanto nel 2019 a dodici anni per «divulgazione deliberata di segreti di Stato» e «fornitura illegale di segreti di Stato a entità straniere». Il caso espone inoltre a rischi persistenti la famiglia, le cure mediche, le fonti e gli archivi del sito.	YES	PASS_CHANGED_AUTHORIZED
reread:batch10	33	huang-qi	target	date	2026-07-14	2019-07-29	YES	PASS_CHANGED_AUTHORIZED
reread:batch10	33	huang-qi	target	url	posts/huang-qi.html	posts/huang-qi.html	NO	PASS_UNCHANGED
reread:batch10	34	gao-yu	non-target	slug	gao-yu	gao-yu	NO	PASS_UNCHANGED
reread:batch10	34	gao-yu	non-target	title_zh	高瑜：新聞人與「國家秘密」罪	高瑜：新聞人與「國家秘密」罪	NO	PASS_UNCHANGED
reread:batch10	34	gao-yu	non-target	title_en	Gao Yu: Journalism and the “State Secrets” Charge	Gao Yu: Journalism and the “State Secrets” Charge	NO	PASS_UNCHANGED
reread:batch10	34	gao-yu	non-target	title_ja	高瑜：ジャーナリズムと「国家秘密」罪	高瑜：ジャーナリズムと「国家秘密」罪	NO	PASS_UNCHANGED
reread:batch10	34	gao-yu	non-target	title_ko	가오위: 언론과 “국가기밀” 혐의	가오위: 언론과 “국가기밀” 혐의	NO	PASS_UNCHANGED
