batch_tag	page	url	viewport	lang	unit_id	visible_language_bodies	h1_text	critical_case_matches_first_sentence	section_order	timeline_nodes	source_ids	overflow_px	header_occlusion_px	long_source_title_overflow	mobile_menu	escape_focus_restore	reload_method	persisted_lang	console_errors	card_fields_checked	result	checked_at	note
batch12-browser	index	http://127.0.0.1:8765/index.html	1280x900	ja	index|ja|1280x900	ja	自由を守り、闇を照らす	n/a	n/a	n/a	n/a	0	0	0	n/a:desktop	n/a:desktop	same_origin_iframe	OK	0	5cards:title+excerpt+date+url=OK	PASS	2026-07-25	-
batch12-browser	index	http://127.0.0.1:8765/index.html	1280x900	ko	index|ko|1280x900	ko	자유를 수호하고 어둠을 밝히다	n/a	n/a	n/a	n/a	0	0	0	n/a:desktop	n/a:desktop	same_origin_iframe	OK	0	5cards:title+excerpt+date+url=OK	PASS	2026-07-25	-
batch12-browser	index	http://127.0.0.1:8765/index.html	1280x900	es	index|es|1280x900	es	Defendiendo la libertad, iluminando la oscuridad	n/a	n/a	n/a	n/a	0	0	0	n/a:desktop	n/a:desktop	same_origin_iframe	OK	0	5cards:title+excerpt+date+url=OK	PASS	2026-07-25	-
batch12-browser	index	http://127.0.0.1:8765/index.html	1280x900	de	index|de|1280x900	de	Die Freiheit verteidigen, die Dunkelheit erhellen	n/a	n/a	n/a	n/a	0	0	0	n/a:desktop	n/a:desktop	same_origin_iframe	OK	0	5cards:title+excerpt+date+url=OK	PASS	2026-07-25	-
batch12-browser	index	http://127.0.0.1:8765/index.html	1280x900	fr	index|fr|1280x900	fr	Défendre la liberté, éclairer les ténèbres	n/a	n/a	n/a	n/a	0	0	0	n/a:desktop	n/a:desktop	same_origin_iframe	OK	0	5cards:title+excerpt+date+url=OK	PASS	2026-07-25	-
batch12-browser	index	http://127.0.0.1:8765/index.html	1280x900	no	index|no|1280x900	no	Forsvar friheten, lys opp mørket	n/a	n/a	n/a	n/a	0	0	0	n/a:desktop	n/a:desktop	same_origin_iframe	OK	0	5cards:title+excerpt+date+url=OK	PASS	2026-07-25	-
batch12-browser	index	http://127.0.0.1:8765/index.html	1280x900	nl	index|nl|1280x900	nl	Vrijheid verdedigen, duisternis verlichten	n/a	n/a	n/a	n/a	0	0	0	n/a:desktop	n/a:desktop	real_navigation	OK	0	5cards:title+excerpt+date+url=OK	PASS	2026-07-25	-
batch12-browser	index	http://127.0.0.1:8765/index.html	1280x900	it	index|it|1280x900	it	Difendere la libertà, illuminare l'oscurità	n/a	n/a	n/a	n/a	0	0	0	n/a:desktop	n/a:desktop	real_navigation	OK	0	5cards:title+excerpt+date+url=OK	PASS	2026-07-25	-
batch12-browser	reports	http://127.0.0.1:8765/reports.html	1280x900	zh	reports|zh|1280x900	zh	人權資料檔案	n/a	n/a	n/a	n/a	0	0	0	n/a:desktop	n/a:desktop	same_origin_iframe	OK	0	5cards:title+excerpt+date+url=OK	PASS	2026-07-25	-
batch12-browser	reports	http://127.0.0.1:8765/reports.html	1280x900	en	reports|en|1280x900	en	Human Rights Dossiers	n/a	n/a	n/a	n/a	0	0	0	n/a:desktop	n/a:desktop	same_origin_iframe	OK	0	5cards:title+excerpt+date+url=OK	PASS	2026-07-25	-
batch12-browser	reports	http://127.0.0.1:8765/reports.html	1280x900	ja	reports|ja|1280x900	ja	人権資料集	n/a	n/a	n/a	n/a	0	0	0	n/a:desktop	n/a:desktop	same_origin_iframe	OK	0	5cards:title+excerpt+date+url=OK	PASS	2026-07-25	-
batch12-browser	reports	http://127.0.0.1:8765/reports.html	1280x900	ko	reports|ko|1280x900	ko	인권 자료집	n/a	n/a	n/a	n/a	0	0	0	n/a:desktop	n/a:desktop	same_origin_iframe	OK	0	5cards:title+excerpt+date+url=OK	PASS	2026-07-25	-
batch12-browser	reports	http://127.0.0.1:8765/reports.html	1280x900	es	reports|es|1280x900	es	Expedientes de derechos humanos	n/a	n/a	n/a	n/a	0	0	0	n/a:desktop	n/a:desktop	real_navigation	OK	0	5cards:title+excerpt+date+url=OK	PASS	2026-07-25	-
batch12-browser	reports	http://127.0.0.1:8765/reports.html	1280x900	de	reports|de|1280x900	de	Menschenrechtsdossiers	n/a	n/a	n/a	n/a	0	0	0	n/a:desktop	n/a:desktop	real_navigation	OK	0	5cards:title+excerpt+date+url=OK	PASS	2026-07-25	-
batch12-browser	reports	http://127.0.0.1:8765/reports.html	1280x900	fr	reports|fr|1280x900	fr	Dossiers sur les droits humains	n/a	n/a	n/a	n/a	0	0	0	n/a:desktop	n/a:desktop	real_navigation	OK	0	5cards:title+excerpt+date+url=OK	PASS	2026-07-25	-
batch12-browser	reports	http://127.0.0.1:8765/reports.html	1280x900	no	reports|no|1280x900	no	Menneskerettighetsdossier	n/a	n/a	n/a	n/a	0	0	0	n/a:desktop	n/a:desktop	same_origin_iframe	OK	0	5cards:title+excerpt+date+url=OK	PASS	2026-07-25	-
batch12-browser	reports	http://127.0.0.1:8765/reports.html	1280x900	nl	reports|nl|1280x900	nl	Mensenrechtendossiers	n/a	n/a	n/a	n/a	0	0	0	n/a:desktop	n/a:desktop	same_origin_iframe	OK	0	5cards:title+excerpt+date+url=OK	PASS	2026-07-25	-
batch12-browser	reports	http://127.0.0.1:8765/reports.html	1280x900	it	reports|it|1280x900	it	Dossier sui diritti umani	n/a	n/a	n/a	n/a	0	0	0	n/a:desktop	n/a:desktop	same_origin_iframe	OK	0	5cards:title+excerpt+date+url=OK	PASS	2026-07-25	-
batch12-browser	2026-report	http://127.0.0.1:8765/posts/2026-report.html	390x844	zh	2026-report|zh|390x844	zh	2025–2026中國人權狀況更新：壓制常態化與跨境延伸	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	q26-s1,q26-s2,q26-s3,q26-s4,q26-s5,q26-s6,q26-s7	0	0	0	open_ok	close_focus_ok	real_navigation	zh	0	n/a	PASS	2026-07-25	re-verified 2026-07-25 after the bf-04 page-shell repair: loose legacy blocks removed, three statistics moved into each language body inside .fact-grid; 0 loose children under <article>
batch12-browser	2026-report	http://127.0.0.1:8765/posts/2026-report.html	390x844	en	2026-report|en|390x844	en	2025–2026 China Human Rights Update: Normalized Repression a	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	q26-s1,q26-s2,q26-s3,q26-s4,q26-s5,q26-s6,q26-s7	0	0	0	open_ok	close_focus_ok	real_navigation	en	0	n/a	PASS	2026-07-25	re-verified 2026-07-25 after the bf-04 page-shell repair: loose legacy blocks removed, three statistics moved into each language body inside .fact-grid; 0 loose children under <article>
batch12-browser	2026-report	http://127.0.0.1:8765/posts/2026-report.html	390x844	ja	2026-report|ja|390x844	ja	2025–2026年中国人権更新：常態化する抑圧と海外への拡大	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	q26-s1,q26-s2,q26-s3,q26-s4,q26-s5,q26-s6,q26-s7	0	0	0	open_ok	close_focus_ok	real_navigation	ja	0	n/a	PASS	2026-07-25	re-verified 2026-07-25 after the bf-04 page-shell repair: loose legacy blocks removed, three statistics moved into each language body inside .fact-grid; 0 loose children under <article>
batch12-browser	2026-report	http://127.0.0.1:8765/posts/2026-report.html	390x844	ko	2026-report|ko|390x844	ko	2025–2026 중국 인권 업데이트: 일상화된 탄압과 해외 확장	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	q26-s1,q26-s2,q26-s3,q26-s4,q26-s5,q26-s6,q26-s7	0	0	0	open_ok	close_focus_ok	same_origin_iframe	ko	0	n/a	PASS	2026-07-25	re-verified 2026-07-25 after the bf-04 page-shell repair: loose legacy blocks removed, three statistics moved into each language body inside .fact-grid; 0 loose children under <article>
batch12-browser	2026-report	http://127.0.0.1:8765/posts/2026-report.html	390x844	es	2026-report|es|390x844	es	Actualización 2025–2026 sobre derechos humanos en China	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	q26-s1,q26-s2,q26-s3,q26-s4,q26-s5,q26-s6,q26-s7	0	0	0	open_ok	close_focus_ok	same_origin_iframe	es	0	n/a	PASS	2026-07-25	re-verified 2026-07-25 after the bf-04 page-shell repair: loose legacy blocks removed, three statistics moved into each language body inside .fact-grid; 0 loose children under <article>
batch12-browser	2026-report	http://127.0.0.1:8765/posts/2026-report.html	390x844	de	2026-report|de|390x844	de	China-Menschenrechtsupdate 2025–2026	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	q26-s1,q26-s2,q26-s3,q26-s4,q26-s5,q26-s6,q26-s7	0	0	0	open_ok	close_focus_ok	same_origin_iframe	de	0	n/a	PASS	2026-07-25	re-verified 2026-07-25 after the bf-04 page-shell repair: loose legacy blocks removed, three statistics moved into each language body inside .fact-grid; 0 loose children under <article>
batch12-browser	2026-report	http://127.0.0.1:8765/posts/2026-report.html	390x844	fr	2026-report|fr|390x844	fr	Mise à jour 2025–2026 sur les droits humains en Chine	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	q26-s1,q26-s2,q26-s3,q26-s4,q26-s5,q26-s6,q26-s7	0	0	0	open_ok	close_focus_ok	same_origin_iframe	fr	0	n/a	PASS	2026-07-25	re-verified 2026-07-25 after the bf-04 page-shell repair: loose legacy blocks removed, three statistics moved into each language body inside .fact-grid; 0 loose children under <article>
batch12-browser	2026-report	http://127.0.0.1:8765/posts/2026-report.html	390x844	no	2026-report|no|390x844	no	Menneskerettighetsoppdatering om Kina 2025–2026	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	q26-s1,q26-s2,q26-s3,q26-s4,q26-s5,q26-s6,q26-s7	0	0	0	open_ok	close_focus_ok	same_origin_iframe	no	0	n/a	PASS	2026-07-25	re-verified 2026-07-25 after the bf-04 page-shell repair: loose legacy blocks removed, three statistics moved into each language body inside .fact-grid; 0 loose children under <article>
batch12-browser	2026-report	http://127.0.0.1:8765/posts/2026-report.html	390x844	nl	2026-report|nl|390x844	nl	Mensenrechtenupdate China 2025–2026	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	q26-s1,q26-s2,q26-s3,q26-s4,q26-s5,q26-s6,q26-s7	0	0	0	open_ok	close_focus_ok	same_origin_iframe	nl	0	n/a	PASS	2026-07-25	re-verified 2026-07-25 after the bf-04 page-shell repair: loose legacy blocks removed, three statistics moved into each language body inside .fact-grid; 0 loose children under <article>
batch12-browser	2026-report	http://127.0.0.1:8765/posts/2026-report.html	390x844	it	2026-report|it|390x844	it	Aggiornamento 2025–2026 sui diritti umani in Cina	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	q26-s1,q26-s2,q26-s3,q26-s4,q26-s5,q26-s6,q26-s7	0	0	0	open_ok	close_focus_ok	same_origin_iframe	it	0	n/a	PASS	2026-07-25	re-verified 2026-07-25 after the bf-04 page-shell repair: loose legacy blocks removed, three statistics moved into each language body inside .fact-grid; 0 loose children under <article>
batch12-browser	china-dissent-monitor-2025	http://127.0.0.1:8765/posts/china-dissent-monitor-2025.html	390x844	zh	china-dissent-monitor-2025|zh|390x844	zh	2025中國社會抗議觀察：工人、業主與農村居民	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	cdm25-s1,cdm25-s2,cdm25-s3,cdm25-s4	0	0	0	open_ok	close_focus_ok	real_navigation	zh	0	n/a	PASS	2026-07-25	re-verified 2026-07-26 after the bf-05 container repair: all ten language bodies now share div.container.article-content.evidence-article, so every language keeps the same width and side padding
batch12-browser	china-dissent-monitor-2025	http://127.0.0.1:8765/posts/china-dissent-monitor-2025.html	390x844	en	china-dissent-monitor-2025|en|390x844	en	China Dissent in 2025: Workers, Homeowners, and Rural Reside	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	cdm25-s1,cdm25-s2,cdm25-s3,cdm25-s4	0	0	0	open_ok	close_focus_ok	same_origin_iframe	en	0	n/a	PASS	2026-07-25	re-verified 2026-07-26 after the bf-05 container repair: all ten language bodies now share div.container.article-content.evidence-article, so every language keeps the same width and side padding
batch12-browser	china-dissent-monitor-2025	http://127.0.0.1:8765/posts/china-dissent-monitor-2025.html	390x844	ja	china-dissent-monitor-2025|ja|390x844	ja	2025年中国の抗議：労働者、住宅所有者、農村住民	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	cdm25-s1,cdm25-s2,cdm25-s3,cdm25-s4	0	0	0	open_ok	close_focus_ok	real_navigation	ja	0	n/a	PASS	2026-07-25	re-verified 2026-07-26 after the bf-05 container repair: all ten language bodies now share div.container.article-content.evidence-article, so every language keeps the same width and side padding
batch12-browser	china-dissent-monitor-2025	http://127.0.0.1:8765/posts/china-dissent-monitor-2025.html	390x844	ko	china-dissent-monitor-2025|ko|390x844	ko	2025년 중국의 항의: 노동자, 주택 소유자, 농촌 주민	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	cdm25-s1,cdm25-s2,cdm25-s3,cdm25-s4	0	0	0	open_ok	close_focus_ok	real_navigation	ko	0	n/a	PASS	2026-07-25	re-verified 2026-07-26 after the bf-05 container repair: all ten language bodies now share div.container.article-content.evidence-article, so every language keeps the same width and side padding
batch12-browser	china-dissent-monitor-2025	http://127.0.0.1:8765/posts/china-dissent-monitor-2025.html	390x844	es	china-dissent-monitor-2025|es|390x844	es	Disenso en China en 2025: trabajadores, propietarios y resid	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	cdm25-s1,cdm25-s2,cdm25-s3,cdm25-s4	0	0	0	open_ok	close_focus_ok	same_origin_iframe	es	0	n/a	PASS	2026-07-25	re-verified 2026-07-26 after the bf-05 container repair: all ten language bodies now share div.container.article-content.evidence-article, so every language keeps the same width and side padding
batch12-browser	china-dissent-monitor-2025	http://127.0.0.1:8765/posts/china-dissent-monitor-2025.html	390x844	de	china-dissent-monitor-2025|de|390x844	de	Widerspruch in China 2025: Arbeiter, Wohnungseigentümer und 	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	cdm25-s1,cdm25-s2,cdm25-s3,cdm25-s4	0	0	0	open_ok	close_focus_ok	same_origin_iframe	de	0	n/a	PASS	2026-07-25	re-verified 2026-07-26 after the bf-05 container repair: all ten language bodies now share div.container.article-content.evidence-article, so every language keeps the same width and side padding
batch12-browser	china-dissent-monitor-2025	http://127.0.0.1:8765/posts/china-dissent-monitor-2025.html	390x844	fr	china-dissent-monitor-2025|fr|390x844	fr	Dissidence en Chine en 2025 : travailleurs, propriétaires et	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	cdm25-s1,cdm25-s2,cdm25-s3,cdm25-s4	0	0	0	open_ok	close_focus_ok	same_origin_iframe	fr	0	n/a	PASS	2026-07-25	re-verified 2026-07-26 after the bf-05 container repair: all ten language bodies now share div.container.article-content.evidence-article, so every language keeps the same width and side padding
batch12-browser	china-dissent-monitor-2025	http://127.0.0.1:8765/posts/china-dissent-monitor-2025.html	390x844	no	china-dissent-monitor-2025|no|390x844	no	Protester i Kina 2025: arbeidere, boligeiere og bygdefolk	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	cdm25-s1,cdm25-s2,cdm25-s3,cdm25-s4	0	0	0	open_ok	close_focus_ok	same_origin_iframe	no	0	n/a	PASS	2026-07-25	re-verified 2026-07-26 after the bf-05 container repair: all ten language bodies now share div.container.article-content.evidence-article, so every language keeps the same width and side padding
batch12-browser	china-dissent-monitor-2025	http://127.0.0.1:8765/posts/china-dissent-monitor-2025.html	390x844	nl	china-dissent-monitor-2025|nl|390x844	nl	Protest in China 2025: arbeiders, huiseigenaren en plattelan	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	cdm25-s1,cdm25-s2,cdm25-s3,cdm25-s4	0	0	0	open_ok	close_focus_ok	same_origin_iframe	nl	0	n/a	PASS	2026-07-25	re-verified 2026-07-26 after the bf-05 container repair: all ten language bodies now share div.container.article-content.evidence-article, so every language keeps the same width and side padding
batch12-browser	china-dissent-monitor-2025	http://127.0.0.1:8765/posts/china-dissent-monitor-2025.html	390x844	it	china-dissent-monitor-2025|it|390x844	it	Dissenso in Cina nel 2025: lavoratori, proprietari e residen	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	cdm25-s1,cdm25-s2,cdm25-s3,cdm25-s4	0	0	0	open_ok	close_focus_ok	same_origin_iframe	it	0	n/a	PASS	2026-07-25	re-verified 2026-07-26 after the bf-05 container repair: all ten language bodies now share div.container.article-content.evidence-article, so every language keeps the same width and side padding
batch12-browser	fang-bin-citizen-journalist	http://127.0.0.1:8765/posts/fang-bin-citizen-journalist.html	390x844	zh	fang-bin-citizen-journalist|zh|390x844	zh	方斌：武漢公民記錄者與秘密判刑	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	6	fb-s1,fb-s2,fb-s3,fb-s4	0	0	0	open_ok	close_focus_ok	real_navigation	zh	0	n/a	PASS	2026-07-25	-
batch12-browser	fang-bin-citizen-journalist	http://127.0.0.1:8765/posts/fang-bin-citizen-journalist.html	390x844	en	fang-bin-citizen-journalist|en|390x844	en	Fang Bin: Wuhan Citizen Witness and Secret Sentencing	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	6	fb-s1,fb-s2,fb-s3,fb-s4	0	0	0	open_ok	close_focus_ok	same_origin_iframe	en	0	n/a	PASS	2026-07-25	-
batch12-browser	fang-bin-citizen-journalist	http://127.0.0.1:8765/posts/fang-bin-citizen-journalist.html	390x844	ja	fang-bin-citizen-journalist|ja|390x844	ja	方斌：武漢の市民記録者と秘密判決	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	6	fb-s1,fb-s2,fb-s3,fb-s4	0	0	0	open_ok	close_focus_ok	same_origin_iframe	ja	0	n/a	PASS	2026-07-25	-
batch12-browser	fang-bin-citizen-journalist	http://127.0.0.1:8765/posts/fang-bin-citizen-journalist.html	390x844	ko	fang-bin-citizen-journalist|ko|390x844	ko	팡빈: 우한 시민 기록자와 비밀 판결	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	6	fb-s1,fb-s2,fb-s3,fb-s4	0	0	0	open_ok	close_focus_ok	same_origin_iframe	ko	0	n/a	PASS	2026-07-25	-
batch12-browser	fang-bin-citizen-journalist	http://127.0.0.1:8765/posts/fang-bin-citizen-journalist.html	390x844	es	fang-bin-citizen-journalist|es|390x844	es	Fang Bin: testigo ciudadano de Wuhan y sentencia secreta	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	6	fb-s1,fb-s2,fb-s3,fb-s4	0	0	0	open_ok	close_focus_ok	real_navigation	es	0	n/a	PASS	2026-07-25	-
batch12-browser	fang-bin-citizen-journalist	http://127.0.0.1:8765/posts/fang-bin-citizen-journalist.html	390x844	de	fang-bin-citizen-journalist|de|390x844	de	Fang Bin: Bürgerzeuge aus Wuhan und geheimes Urteil	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	6	fb-s1,fb-s2,fb-s3,fb-s4	0	0	0	open_ok	close_focus_ok	real_navigation	de	0	n/a	PASS	2026-07-25	-
batch12-browser	fang-bin-citizen-journalist	http://127.0.0.1:8765/posts/fang-bin-citizen-journalist.html	390x844	fr	fang-bin-citizen-journalist|fr|390x844	fr	Fang Bin : témoin citoyen de Wuhan et condamnation secrète	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	6	fb-s1,fb-s2,fb-s3,fb-s4	0	0	0	open_ok	close_focus_ok	same_origin_iframe	fr	0	n/a	PASS	2026-07-25	-
batch12-browser	fang-bin-citizen-journalist	http://127.0.0.1:8765/posts/fang-bin-citizen-journalist.html	390x844	no	fang-bin-citizen-journalist|no|390x844	no	Fang Bin: borgerlig Wuhan-vitne og hemmelig dom	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	6	fb-s1,fb-s2,fb-s3,fb-s4	0	0	0	open_ok	close_focus_ok	same_origin_iframe	no	0	n/a	PASS	2026-07-25	-
batch12-browser	fang-bin-citizen-journalist	http://127.0.0.1:8765/posts/fang-bin-citizen-journalist.html	390x844	nl	fang-bin-citizen-journalist|nl|390x844	nl	Fang Bin: burgergetuige uit Wuhan en geheime veroordeling	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	6	fb-s1,fb-s2,fb-s3,fb-s4	0	0	0	open_ok	close_focus_ok	same_origin_iframe	nl	0	n/a	PASS	2026-07-25	-
batch12-browser	fang-bin-citizen-journalist	http://127.0.0.1:8765/posts/fang-bin-citizen-journalist.html	390x844	it	fang-bin-citizen-journalist|it|390x844	it	Fang Bin: testimone cittadino di Wuhan e sentenza segreta	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	6	fb-s1,fb-s2,fb-s3,fb-s4	0	0	0	open_ok	close_focus_ok	same_origin_iframe	it	0	n/a	PASS	2026-07-25	-
batch12-browser	guiyang-quarantine-bus-crash	http://127.0.0.1:8765/posts/guiyang-quarantine-bus-crash.html	390x844	zh	guiyang-quarantine-bus-crash|zh|390x844	zh	貴陽隔離轉運大巴事故：生命權與防疫權力問責	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	6	gqb-s1,gqb-s2,gqb-s3,gqb-s4	0	0	0	open_ok	close_focus_ok	same_origin_iframe	OK	0	n/a	PASS	2026-07-25	-
batch12-browser	guiyang-quarantine-bus-crash	http://127.0.0.1:8765/posts/guiyang-quarantine-bus-crash.html	390x844	en	guiyang-quarantine-bus-crash|en|390x844	en	Guiyang Quarantine-Transfer Bus Crash: Right to Life and Acc	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	6	gqb-s1,gqb-s2,gqb-s3,gqb-s4	0	0	0	open_ok	close_focus_ok	same_origin_iframe	OK	0	n/a	PASS	2026-07-25	-
batch12-browser	guiyang-quarantine-bus-crash	http://127.0.0.1:8765/posts/guiyang-quarantine-bus-crash.html	390x844	ja	guiyang-quarantine-bus-crash|ja|390x844	ja	貴陽の隔離移送バス事故：生命への権利と防疫行政の責任	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	6	gqb-s1,gqb-s2,gqb-s3,gqb-s4	0	0	0	open_ok	close_focus_ok	same_origin_iframe	OK	0	n/a	PASS	2026-07-25	-
batch12-browser	guiyang-quarantine-bus-crash	http://127.0.0.1:8765/posts/guiyang-quarantine-bus-crash.html	390x844	ko	guiyang-quarantine-bus-crash|ko|390x844	ko	구이양 격리 이송 버스 참사: 생명권과 방역 행정의 책임	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	6	gqb-s1,gqb-s2,gqb-s3,gqb-s4	0	0	0	open_ok	close_focus_ok	real_navigation	OK	0	n/a	PASS	2026-07-25	-
batch12-browser	guiyang-quarantine-bus-crash	http://127.0.0.1:8765/posts/guiyang-quarantine-bus-crash.html	390x844	es	guiyang-quarantine-bus-crash|es|390x844	es	Accidente del autobús de traslado a cuarentena en Guiyang: d	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	6	gqb-s1,gqb-s2,gqb-s3,gqb-s4	0	0	0	open_ok	close_focus_ok	real_navigation	OK	0	n/a	PASS	2026-07-25	-
batch12-browser	guiyang-quarantine-bus-crash	http://127.0.0.1:8765/posts/guiyang-quarantine-bus-crash.html	390x844	de	guiyang-quarantine-bus-crash|de|390x844	de	Busunglück bei einem Quarantänetransport aus Guiyang: Recht 	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	6	gqb-s1,gqb-s2,gqb-s3,gqb-s4	0	0	0	open_ok	close_focus_ok	real_navigation	OK	0	n/a	PASS	2026-07-25	-
batch12-browser	guiyang-quarantine-bus-crash	http://127.0.0.1:8765/posts/guiyang-quarantine-bus-crash.html	390x844	fr	guiyang-quarantine-bus-crash|fr|390x844	fr	Accident du bus de transfert vers la quarantaine à Guiyang :	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	6	gqb-s1,gqb-s2,gqb-s3,gqb-s4	0	0	0	open_ok	close_focus_ok	same_origin_iframe	OK	0	n/a	PASS	2026-07-25	-
batch12-browser	guiyang-quarantine-bus-crash	http://127.0.0.1:8765/posts/guiyang-quarantine-bus-crash.html	390x844	no	guiyang-quarantine-bus-crash|no|390x844	no	Bussulykken under karantenetransporten fra Guiyang: retten t	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	6	gqb-s1,gqb-s2,gqb-s3,gqb-s4	0	0	0	open_ok	close_focus_ok	same_origin_iframe	OK	0	n/a	PASS	2026-07-25	-
batch12-browser	guiyang-quarantine-bus-crash	http://127.0.0.1:8765/posts/guiyang-quarantine-bus-crash.html	390x844	nl	guiyang-quarantine-bus-crash|nl|390x844	nl	Busongeval tijdens quarantainetransport uit Guiyang: recht o	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	6	gqb-s1,gqb-s2,gqb-s3,gqb-s4	0	0	0	open_ok	close_focus_ok	same_origin_iframe	OK	0	n/a	PASS	2026-07-25	-
batch12-browser	guiyang-quarantine-bus-crash	http://127.0.0.1:8765/posts/guiyang-quarantine-bus-crash.html	390x844	it	guiyang-quarantine-bus-crash|it|390x844	it	Incidente dell’autobus per il trasferimento in quarantena da	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	6	gqb-s1,gqb-s2,gqb-s3,gqb-s4	0	0	0	open_ok	close_focus_ok	same_origin_iframe	OK	0	n/a	PASS	2026-07-25	-
batch12-browser	henan-bank-depositor-protests	http://127.0.0.1:8765/posts/henan-bank-depositor-protests.html	390x844	zh	henan-bank-depositor-protests|zh|390x844	zh	河南村鎮銀行儲戶抗議與健康碼濫用爭議	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	6	hbd-s1,hbd-s2,hbd-s3,hbd-s4	0	0	0	open_ok	close_focus_ok	real_navigation	zh	0	n/a	PASS	2026-07-25	-
batch12-browser	henan-bank-depositor-protests	http://127.0.0.1:8765/posts/henan-bank-depositor-protests.html	390x844	en	henan-bank-depositor-protests|en|390x844	en	Henan Rural-Bank Depositor Protests and Misuse of COVID Heal	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	6	hbd-s1,hbd-s2,hbd-s3,hbd-s4	0	0	0	open_ok	close_focus_ok	same_origin_iframe	en	0	n/a	PASS	2026-07-25	-
batch12-browser	henan-bank-depositor-protests	http://127.0.0.1:8765/posts/henan-bank-depositor-protests.html	390x844	ja	henan-bank-depositor-protests|ja|390x844	ja	河南省の村鎮銀行預金者による抗議と健康コード濫用	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	6	hbd-s1,hbd-s2,hbd-s3,hbd-s4	0	0	0	open_ok	close_focus_ok	same_origin_iframe	ja	0	n/a	PASS	2026-07-25	-
batch12-browser	henan-bank-depositor-protests	http://127.0.0.1:8765/posts/henan-bank-depositor-protests.html	390x844	ko	henan-bank-depositor-protests|ko|390x844	ko	허난성 농촌은행 예금주 시위와 코로나 건강코드 악용	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	6	hbd-s1,hbd-s2,hbd-s3,hbd-s4	0	0	0	open_ok	close_focus_ok	same_origin_iframe	ko	0	n/a	PASS	2026-07-25	-
batch12-browser	henan-bank-depositor-protests	http://127.0.0.1:8765/posts/henan-bank-depositor-protests.html	390x844	es	henan-bank-depositor-protests|es|390x844	es	Protestas de depositantes de bancos rurales en Henan y abuso	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	6	hbd-s1,hbd-s2,hbd-s3,hbd-s4	0	0	0	open_ok	close_focus_ok	same_origin_iframe	es	0	n/a	PASS	2026-07-25	-
